match_played,player_id,player_name,position_id,position_name,rank,season,stat,tackles,team_full_name,team_id,team_name,value
30,2475,Ajinkya Ashok Pawar,8.0,Raider,59,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,90.0
38,141,Sunil Jaipal,8.0,Raider,60,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,87.0
14,2508,V. Ajith Kumar,8.0,Raider,61,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,85.0
36,324,Darshan Kadian,8.0,Raider,62,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,84.0
45,46,Gurvinder Singh,8.0,Raider,63,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,82.0
14,2661,Pankaj Mohite,8.0,Raider,64,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,81.0
18,2024,Arjun Deshwal,8.0,Raider,65,All Seasons,Player Raid Points,,U Mumba,5,MUM,80.0
71,107,Shrikant Tewthia,1.0,All Rounder,66,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,78.0
49,795,Monu,8.0,Raider,67,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,75.0
45,567,Mohsen Maghsoudloujafari,1.0,All Rounder,68,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,74.0
47,34,Bhupender Singh,1.0,All Rounder,69,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,71.0
32,522,Dong Geon Lee,8.0,Raider,70,All Seasons,Player Raid Points,,U Mumba,5,MUM,70.0
15,2488,Vinay,8.0,Raider,71,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,63.0
17,79,Pravin Niwale,8.0,Raider,72,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,62.0
16,484,Mohammad Esmaeil Nabibakhsh,1.0,All Rounder,72,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,62.0
44,764,Vinod Kumar,1.0,All Rounder,72,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,62.0
66,252,Kuldeep Singh,1.0,All Rounder,75,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,59.0
34,67,Mahipal Narwal,1.0,All Rounder,76,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,57.0
19,55,Jitesh Joshi,1.0,All Rounder,77,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,53.0
29,387,Vinod Kumar,8.0,Raider,78,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,52.0
25,204,Rakesh Narwal,8.0,Raider,79,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,50.0
55,482,Farhad Rahimi Milaghardan,1.0,All Rounder,80,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,48.0
16,231,Amit Om Prakash Rathi,8.0,Raider,81,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,46.0
26,576,Anand Patil,8.0,Raider,81,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,46.0
21,372,Harish Naik,8.0,Raider,83,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,45.0
29,363,Sumit Singh,8.0,Raider,83,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,45.0
82,202,Ashish Kumar,1.0,All Rounder,83,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,45.0
12,115,Suraj Desai,8.0,Raider,86,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,44.0
114,42,Dharmaraj Cheralathan,10.0,"Defender, right and left corner",87,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,42.0
17,370,Ravindra Ramesh Kumawat,8.0,Raider,88,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,41.0
13,2286,Surender Gill,8.0,Raider,88,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,41.0
43,121,Vikas Jaglan,1.0,All Rounder,90,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,39.0
39,268,Vineet Sharma,8.0,Raider,91,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,38.0
29,365,Akshay Jadhav,8.0,Raider,92,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,37.0
15,718,R. Sriram,8.0,Raider,93,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,35.0
21,245,Yogesh Hooda,8.0,Raider,93,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,35.0
17,648,Ajit Singh,8.0,Raider,95,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,32.0
21,173,Suresu Kumar,8.0,Raider,96,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,31.0
14,762,Vikas Kumar,8.0,Raider,97,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,30.0
17,172,Vinoth Kumar,8.0,Raider,97,All Seasons,Player Raid Points,,U Mumba,5,MUM,30.0
11,2485,Sonu Jaglan,8.0,Raider,99,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,28.0
16,571,Mohammad Esmaeil Maghsoudlou Mahalli,8.0,Raider,99,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,28.0
8,168,Mangesh Bhagat,8.0,Raider,101,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,27.0
17,837,Rakshith,8.0,Raider,102,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,26.0
11,2290,Rajnish,8.0,Raider,102,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,26.0
12,2316,Azad Singh,8.0,Raider,102,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,26.0
46,218,Sachin Kumar,1.0,All Rounder,102,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,26.0
52,70,Manoj Kumar,4.0,"Defender, left cover",106,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,25.0
17,2291,Amit Kumar,8.0,Raider,106,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,25.0
10,171,Pradeep Kumar,8.0,Raider,108,All Seasons,Player Raid Points,,U Mumba,5,MUM,24.0
13,309,Manpreet Singh,8.0,Raider,108,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,24.0
11,771,Suresh Kumar,8.0,Raider,110,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,22.0
10,2298,Armaan,1.0,All Rounder,110,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,22.0
35,150,Parmod Narwal,1.0,All Rounder,112,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,21.0
12,195,Ashish Chhokar,8.0,Raider,112,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,21.0
71,146,Surender Nada,3.0,"Defender, left corner",112,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,21.0
36,44,Gangadhari Mallesh,8.0,Raider,115,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,19.0
13,272,Umesh Mhatre,8.0,Raider,115,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,19.0
8,182,Dinesh Kumar,1.0,All Rounder,115,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,19.0
23,56,Kalimuthu Balamahendran,3.0,"Defender, left corner",118,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,18.0
29,722,D. Pradap,1.0,All Rounder,118,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,18.0
69,73,Nilesh Shinde,6.0,"Defender, right corner",118,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,18.0
6,2498,Sushil Gulia,8.0,Raider,121,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,17.0
27,108,Shyam Kumar Sah,4.0,"Defender, left cover",121,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,17.0
12,371,Amit Nagar,8.0,Raider,121,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,17.0
6,277,Anil Shriram Nimbolkar,8.0,Raider,124,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,15.0
8,243,Sanjay Kumar,1.0,All Rounder,124,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,15.0
58,167,Preetam Chhillar,1.0,All Rounder,124,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,15.0
6,16,Waleed Al Hasani,8.0,Raider,127,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,14.0
7,2325,Anand,8.0,Raider,127,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,14.0
7,313,Virender Wazir Singh,8.0,Raider,127,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,14.0
35,14,Tae Deok Eom,1.0,All Rounder,127,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,14.0
9,696,M. Thivakaran,8.0,Raider,127,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,14.0
26,232,Sachin Vittala,3.0,"Defender, left corner",127,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,14.0
18,200,Mohammad Maghshoudulu,1.0,All Rounder,127,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,14.0
105,157,Ravinder Pahal,6.0,"Defender, right corner",127,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,14.0
6,684,Rakesh Gowda,8.0,Raider,135,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,13.0
10,2307,Kamal Singh,8.0,Raider,135,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,13.0
66,249,Hadi Oshtorak,1.0,All Rounder,135,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,13.0
6,2257,Victor Onyango Obiero,1.0,All Rounder,138,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,12.0
5,667,Elangeshwaran R,1.0,All Rounder,138,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,12.0
17,2476,Amit Kumar,8.0,Raider,138,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,12.0
10,180,Kedar Lal,8.0,Raider,138,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,12.0
16,248,Sandeep Kandola,3.0,"Defender, left corner",142,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,11.0
5,2682,Amit Kumar,1.0,All Rounder,142,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,11.0
9,238,Isac Antony,8.0,Raider,142,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,11.0
10,2494,Sachin Narwal,1.0,All Rounder,142,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,11.0
12,2274,C Manoj Kumar,4.0,"Defender, left cover",146,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,10.0
10,32,Balbir Singh,1.0,All Rounder,146,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,10.0
9,10,Simon Kibura,8.0,Raider,148,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,9.0
6,2278,Bhanu Pratap Tomar,8.0,Raider,148,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,9.0
9,2503,Banty,8.0,Raider,148,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,9.0
44,390,Jawahar Dagar,9.0,Defender,148,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,9.0
12,605,Shubham Ashok Palkar,8.0,Raider,148,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,9.0
20,275,Deepak Kumar Rathee,1.0,All Rounder,148,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,9.0
84,212,Amit Hooda,6.0,"Defender, right corner",148,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,9.0
28,578,Mayur Shivtarkar,1.0,All Rounder,148,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,9.0
102,161,Girish Maruti Ernak,3.0,"Defender, left corner",148,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,9.0
90,322,PO Surjeet Singh,7.0,"Defender, right cover",148,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,9.0
4,689,Mohan Raman G,8.0,Raider,158,All Seasons,Player Raid Points,,U Mumba,5,MUM,8.0
2,244,Ravi V.,8.0,Raider,158,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,8.0
5,285,Anil Kashinath Patil,1.0,All Rounder,158,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,8.0
5,644,Anand Surendra Tomar,8.0,Raider,158,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,8.0
7,2660,Sushant Sail,8.0,Raider,158,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,8.0
5,731,Sandeep,1.0,All Rounder,163,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,7.0
4,2266,Mahesh Maruti Magdum,1.0,All Rounder,163,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,7.0
6,2322,Ankit Beniwal,8.0,Raider,163,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,7.0
52,51,Jasmer Singh Gulia,1.0,All Rounder,163,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,7.0
6,786,Parvesh,8.0,Raider,163,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,7.0
107,71,Mohit Chhillar,6.0,"Defender, right corner",163,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,7.0
3,2321,Ankush,8.0,Raider,169,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,6.0
6,2315,Bhuvneshwar Gaur,8.0,Raider,169,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,6.0
7,266,David Shilisia J Mosambayi,8.0,Raider,169,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,6.0
6,380,Vikash Kumar,8.0,Raider,169,All Seasons,Player Raid Points,,U Mumba,5,MUM,6.0
9,267,Amit Kumar Tomar,8.0,Raider,169,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,6.0
4,2314,Dharmender,8.0,Raider,174,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,5.0
3,2507,Amit Kumar,1.0,All Rounder,174,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,5.0
3,21,Sinotharan Kanesharajah,8.0,Raider,174,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,5.0
22,773,Satpal,6.0,"Defender, right corner",174,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,5.0
8,278,Gnanasekaran M,6.0,"Defender, right corner",174,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,5.0
7,2504,Ashish,8.0,Raider,174,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,5.0
5,738,Rahul Choudhary,8.0,Raider,174,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,5.0
15,97,Rupesh Tomar,1.0,All Rounder,174,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,5.0
7,2306,Lalit Chaudhary,8.0,Raider,174,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,5.0
22,98,Sachin Khambe,3.0,"Defender, left corner",174,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,5.0
26,301,Hadi Tajik,6.0,"Defender, right corner",174,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,5.0
39,613,Sunil Siddhgavali,9.0,Defender,174,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,5.0
7,68,Mandeep Kumar,8.0,Raider,174,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,5.0
7,260,Vijay Malik,8.0,Raider,174,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,5.0
12,38,Dadaso Balaso Awad,1.0,All Rounder,174,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,5.0
10,2502,Mohit Sehrawat,7.0,"Defender, right cover",174,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,5.0
2,23,Dovlet Boshimov,8.0,Raider,190,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,4.0
2,730,Rohit,8.0,Raider,190,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,4.0
4,19,Wajid Ali,1.0,All Rounder,190,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,4.0
76,194,Joginder Singh Narwal,3.0,"Defender, left corner",190,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,4.0
3,2666,Harmanjit Singh,8.0,Raider,190,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,4.0
60,733,Surinder Singh,9.0,Defender,190,All Seasons,Player Raid Points,,U Mumba,5,MUM,4.0
5,2478,Purna Singh,8.0,Raider,190,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,4.0
34,152,D. Gopu,10.0,"Defender, right and left corner",190,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,4.0
63,207,Sunil,3.0,"Defender, left corner",190,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,4.0
8,4,Ehsan Zamani Fard,3.0,"Defender, left corner",190,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,4.0
21,611,Sidharth,1.0,All Rounder,190,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,4.0
84,191,C. Arun,4.0,"Defender, left cover",190,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,4.0
95,259,Fazel Atrachali,3.0,"Defender, left corner",190,All Seasons,Player Raid Points,,U Mumba,5,MUM,4.0
11,214,Amit Kumar,8.0,Raider,190,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,4.0
3,2262,Md. Masud Karim,8.0,Raider,204,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,3.0
3,746,Vikrant,8.0,Raider,204,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,3.0
11,89,Ram Kumar Sah,4.0,"Defender, left cover",204,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,3.0
25,2463,Parveen,4.0,"Defender, left cover",204,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,3.0
4,80,Punit Kumar Teotia,8.0,Raider,204,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,3.0
4,647,Gulveer Singh,8.0,Raider,204,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,3.0
6,608,Prateek,1.0,All Rounder,204,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,3.0
4,2318,Arun Kumar HN,8.0,Raider,204,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,3.0
21,768,Vijay Kumar,6.0,"Defender, right corner",204,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,3.0
3,2302,Mithin Kumar,8.0,Raider,204,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,3.0
4,660,Bhavani Rajput,8.0,Raider,204,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,3.0
15,13,Seong Ryeol Kim,9.0,Defender,204,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,3.0
21,735,Vishal,1.0,All Rounder,204,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,3.0
3,2021,Anand V,8.0,Raider,204,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,3.0
9,101,Santhosh B.S,3.0,"Defender, left corner",204,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,3.0
22,159,Samarjeet Singh,1.0,All Rounder,204,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,3.0
50,311,Anil Kumar,4.0,"Defender, left cover",204,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,3.0
66,368,Sunil Kumar,9.0,Defender,204,All Seasons,Player Raid Points,,Gujarat Fortunegiants,31,GFG,3.0
1,263,Jay Bahadur Bohara,8.0,Raider,222,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,2.0
18,2470,Adarsh T,3.0,"Defender, left corner",222,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,2.0
1,2669,Balram,1.0,All Rounder,222,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,2.0
2,640,Sanoj Kumar,4.0,"Defender, left cover",222,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,2.0
2,250,Hyunil Park,1.0,All Rounder,222,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,2.0
7,712,Rohit Kumar,7.0,"Defender, right cover",222,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,2.0
18,45,Gurpreet Singh,6.0,"Defender, right corner",222,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,2.0
6,145,Md. Aruduzzaman Munshi,8.0,Raider,222,All Seasons,Player Raid Points,,U Mumba,5,MUM,2.0
5,113,Sunil Hanumanthappa,8.0,Raider,222,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,2.0
16,2330,Sumit,3.0,"Defender, left corner",222,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,2.0
3,2474,Aman Kadian,8.0,Raider,222,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,2.0
9,11,Dong Ju Hong,1.0,All Rounder,222,All Seasons,Player Raid Points,,U Mumba,5,MUM,2.0
3,225,Sandeep Tomar,8.0,Raider,222,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,2.0
3,2313,Gaurav Kumar,8.0,Raider,222,All Seasons,Player Raid Points,,U Mumba,5,MUM,2.0
3,2683,Palle Mallikarjun,8.0,Raider,222,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,2.0
4,227,Vinoth Paulyas,8.0,Raider,222,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,2.0
5,2335,Vimal Raj V,1.0,All Rounder,222,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,2.0
2,698,Vishav Chaudhary,4.0,"Defender, left cover",222,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,2.0
6,599,Lokesh Kaushik,8.0,Raider,222,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,2.0
60,725,Nitesh Kumar,9.0,Defender,222,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,2.0
30,2020,Amit,4.0,"Defender, left cover",222,All Seasons,Player Raid Points,,U.P. Yoddha,30,UPY,2.0
82,96,Rohit Rana,4.0,"Defender, left cover",222,All Seasons,Player Raid Points,,U Mumba,5,MUM,2.0
44,796,Rinku Narwal,9.0,Defender,222,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,2.0
60,489,Abozar Mohajermighani,9.0,Defender,222,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,2.0
1,9,Takamitsu Kono,1.0,All Rounder,246,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,1.0
2,199,Kazuhiro Takano,1.0,All Rounder,246,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,1.0
3,241,Ravit Kumar,8.0,Raider,246,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,1.0
5,2514,Chand Singh,3.0,"Defender, left corner",246,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,1.0
15,2670,Saurabh Nandal,3.0,"Defender, left corner",246,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,1.0
1,513,Yong Joo Ok,1.0,All Rounder,246,All Seasons,Player Raid Points,,U Mumba,5,MUM,1.0
1,373,Parveen Narwal,1.0,All Rounder,246,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,1.0
1,367,Nitin Kumar,1.0,All Rounder,246,All Seasons,Player Raid Points,,U Mumba,5,MUM,1.0
1,315,Parvesh Attri,8.0,Raider,246,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,1.0
1,2515,Vikas Chhillar,8.0,Raider,246,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,1.0
10,181,Deepak Dhull,4.0,"Defender, left cover",246,All Seasons,Player Raid Points,,Patna Pirates,6,PAT,1.0
16,314,Somvir,4.0,"Defender, left cover",246,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,1.0
2,316,Nirbhay Narwal,3.0,"Defender, left corner",246,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,1.0
2,224,Inderpal Bishnoi,8.0,Raider,246,All Seasons,Player Raid Points,,Dabang Delhi K.C.,2,DEL,1.0
8,235,Vijender Singh,3.0,"Defender, left corner",246,All Seasons,Player Raid Points,,Bengaluru Bulls,1,BEN,1.0
34,732,Kuldeep Singh,9.0,Defender,246,All Seasons,Player Raid Points,,Haryana Steelers,28,HS,1.0
61,109,Somvir Shekhar,7.0,"Defender, right cover",246,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,1.0
1,2376,Emad Sedaghatnia,8.0,Raider,246,All Seasons,Player Raid Points,,Puneri Paltan,7,PUN,1.0
3,774,Munish,8.0,Raider,246,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,1.0
6,765,Anil Kumar,8.0,Raider,246,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,1.0
29,724,Darshan J.,7.0,"Defender, right cover",246,All Seasons,Player Raid Points,,Tamil Thalaivas,29,TT,1.0
108,54,Jeeva Kumar,5.0,"Defender, right and left cover",246,All Seasons,Player Raid Points,,Bengal Warriors,4,KOL,1.0
2,2025,Ajinkya Rohidas Kapre,1.0,All Rounder,246,All Seasons,Player Raid Points,,U Mumba,5,MUM,1.0
7,2336,Anuj Kumar,7.0,"Defender, right cover",246,All Seasons,Player Raid Points,,Telugu Titans,8,HYD,1.0
60,290,Sandeep Kumar Dhull,3.0,"Defender, left corner",246,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,1.0
31,72,Navneet Gautam,3.0,"Defender, left corner",246,All Seasons,Player Raid Points,,Jaipur Pink Panthers,3,JAI,1.0
